"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Discovering Group/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"44881","AT 2019pzb","04:11:02.956","-16:30:44.97","","","APMUKS(BJ) B040846.82-163829.5","","ALeRCE","","ALeRCE","ZTF19abymhad","P48 - ZTF-Cam","","1","1","","19.6595","g-ZTF","2019-09-11 11:31:35","ALeRCE","",""
"44882","AT 2019pzc","07:20:32.327","-02:25:10.22","","","2MASS J07203260-0225072","","ALeRCE","","ALeRCE","ZTF19abymvfy","P48 - ZTF-Cam","","1","1","","19.0825","g-ZTF","2019-09-11 12:04:08","ALeRCE","",""
"44883","AT 2019pzd","08:39:33.941","+33:40:37.82","","","SDSS J083933.91+334037.7","0.09","ALeRCE","","ALeRCE","ZTF19abymvlu","P48 - ZTF-Cam","","1","1","","19.3341","g-ZTF","2019-09-11 12:08:04","ALeRCE","",""
"44884","AT 2019pze","23:14:49.705","+06:29:51.06","","","","","ATLAS","","ATLAS","ATLAS19uyc","ATLAS1 - ACAM1","","1","1","","18.932","orange-ATLAS","2019-09-10 10:13:26","ATLAS_Bot1","",""
"44885","AT 2019pzf","01:22:50.333","+83:24:27.07","","","","","ATLAS","","ATLAS","ATLAS19uyq","ATLAS1 - ACAM1","","1","1","","19.216","orange-ATLAS","2019-09-08 12:10:04","ATLAS_Bot1","",""
"44886","AT 2019pzg","01:55:54.234","+41:05:27.70","","","","","ZTF","","ZTF","ZTF19abygvmp","P48 - ZTF-Cam","","1","1","","20.245","r-ZTF","2019-09-10 09:27:49","Stein","",""
"44887","AT 2019pzh","22:43:25.373","+34:11:10.84","","","","","ZTF","","ZTF","ZTF19abymhyi","P48 - ZTF-Cam","","1","1","","20.76","g-ZTF","2019-09-10 10:41:45","Stein","",""
"44888","AT 2019pzi","22:42:05.146","+55:13:12.88","","","","","ZTF","","ZTF","ZTF19abyiwiw","P48 - ZTF-Cam","","1","1","","20.16","r-ZTF","2019-09-10 09:48:57","Stein","",""
"44889","AT 2019pzj","21:01:41.711","+23:26:37.87","","","","","ZTF","","ZTF","ZTF18acascph","P48 - ZTF-Cam","","1","1","","17.28","r-ZTF","2019-09-04 06:04:19","ZTF_TESS","",""
"44890","AT 2019pzk","18:30:28.310","+07:47:06.63","","","","","ZTF","","ZTF","ZTF19abxeoee","P48 - ZTF-Cam","","1","1","","17.54","g-ZTF","2019-09-06 04:33:36","ZTF_Bot1","",""
"44891","AT 2019pzl","21:54:56.525","-23:44:05.58","","","","","ZTF","","ZTF","ZTF19abxxedn","P48 - ZTF-Cam","","1","1","","19.74","g-ZTF","2019-09-02 07:10:33","ZTF_Bot1","",""
"44892","AT 2019pzm","20:33:31.409","+22:18:07.32","","","","","ZTF","","ZTF","ZTF19abxrdlu","P48 - ZTF-Cam","","1","1","","18.56","r-ZTF","2019-09-07 06:01:26","ZTF_TESS","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44893","AT 2019pzn","20:11:49.057","+50:20:50.81","","","","","ZTF","","ZTF","ZTF18abjlyib","P48 - ZTF-Cam","","1","1","","19.2","r-ZTF","2019-09-08 06:17:16","ZTF_TESS","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44894","AT 2019pzo","05:18:52.513","+54:42:17.00","","","","","ZTF","","ZTF","ZTF18acecqjl","P48 - ZTF-Cam","","1","1","","20.84","g-ZTF","2019-08-27 11:11:02","ZTF_Bot1","",""
"44895","SN 2019pzp","01:10:56.376","+71:26:01.53","SN Ia","0.05","","","ZTF","ZTF","ZTF","ZTF19abxiqve","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.63","g-ZTF","2019-09-01 10:37:55","ZTF_Bot1","",""
"44896","AT 2019pzq","20:54:29.513","+26:30:42.26","","","","","ZTF","","ZTF","ZTF19abxzumq","P48 - ZTF-Cam","","1","1","","15.55","r-ZTF","2019-09-09 06:02:52","ZTF_TESS","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44897","AT 2019pzr","02:30:59.368","+22:24:04.47","","","","","ZTF, ATLAS","","ATLAS; ZTF","ZTF19abxtdgh","P48 - ZTF-Cam, ATLAS1 - ACAM1","","1","1","","19.85","r-ZTF","2019-09-07 09:46:04","ZTF_Bot1","",""
"44898","AT 2019pzs","04:00:24.390","-25:00:44.54","","","","","ZTF","","ZTF","ZTF19abwtgqb","P48 - ZTF-Cam","","1","1","","18.83","g-ZTF","2019-09-08 11:31:12","ZTF_Bot1","",""
"44899","AT 2019pzt","15:35:27.159","+72:39:19.27","","","","","ZTF","","ZTF","ZTF19abwamby","P48 - ZTF-Cam","","1","1","","18.54","r-ZTF","2019-09-12 03:35:42","ZTF_AMPEL_NEW","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44900","AT 2019pzu","23:47:34.674","+41:10:11.82","","","","","ZTF","","ZTF","ZTF19abyhobw","P48 - ZTF-Cam","","1","1","","19.97","r-ZTF","2019-09-10 10:09:51","ZTF_AMPEL_NEW","",""
"44901","AT 1999hb","11:51:21.421","-00:58:18.49","","","SDSS J115121.08-005813.8","0.083","None","","","","Sloan - SDSS-Spec","","1","1","","20.71","r-Sloan","1999-03-22 06:55:22","Nowell","",""
"44902","AT 2019pzv","01:56:56.890","-46:20:43.04","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eam","Gaia - Gaia-photometric","","1","1","","19.96","G-Gaia","2019-09-09 13:27:50","Gaia_Bot1","",""
"44903","AT 2019pzw","05:10:36.230","-05:56:13.13","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ean","Gaia - Gaia-photometric","","1","1","","18.06","G-Gaia","2019-09-10 06:25:55","Gaia_Bot1","",""
"44904","AT 2019pzx","01:05:19.010","-48:07:43.82","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eao","Gaia - Gaia-photometric","","1","1","","18.88","G-Gaia","2019-09-10 01:37:55","Gaia_Bot1","",""
"44905","AT 2019pzy","05:00:44.560","-13:24:11.92","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eap","Gaia - Gaia-photometric","","1","1","","19.6","G-Gaia","2019-09-09 12:33:07","Gaia_Bot1","",""
"44906","AT 2019pzz","23:32:59.750","-50:56:59.28","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eaq","Gaia - Gaia-photometric","","1","1","","18.86","G-Gaia","2019-09-09 13:52:19","Gaia_Bot1","",""
"44907","AT 2019qaa","18:47:29.410","-20:59:56.51","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ear","Gaia - Gaia-photometric","","1","1","","18.79","G-Gaia","2019-09-10 02:52:48","Gaia_Bot1","",""
"44908","AT 2019qab","12:03:29.230","+50:51:02.56","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eas","Gaia - Gaia-photometric","","1","1","","19.56","G-Gaia","2019-09-09 12:23:02","Gaia_Bot1","",""
"44909","AT 2019qac","06:16:41.280","+13:36:35.06","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eat","Gaia - Gaia-photometric","","1","1","","18.62","G-Gaia","2019-09-10 05:58:33","Gaia_Bot1","",""
"44910","AT 2019qad","07:04:08.570","+24:05:50.53","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eau","Gaia - Gaia-photometric","","1","1","","18.92","G-Gaia","2019-09-09 19:27:50","Gaia_Bot1","",""
"44911","AT 2019qae","16:15:31.100","+21:30:11.16","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eav","Gaia - Gaia-photometric","","1","1","","18.89","G-Gaia","2019-09-10 03:44:38","Gaia_Bot1","",""
"44912","AT 2019qaf","04:36:20.307","-13:54:33.39","","","","","ATLAS","","ATLAS","ATLAS19uzq","ATLAS1 - ACAM1","","1","1","","18.732","orange-ATLAS","2019-09-11 12:40:19","ATLAS_Bot1","",""
"44913","AT 2019qag","05:54:04.237","-35:17:06.86","","","","","ATLAS","","ATLAS","ATLAS19vap","ATLAS1 - ACAM1","","1","1","","18.763","orange-ATLAS","2019-09-11 14:02:24","ATLAS_Bot1","",""
"44914","AT 2019qah","02:35:30.452","+05:38:40.06","","","","","ZTF","","ZTF","ZTF19abxjgal","P48 - ZTF-Cam","","1","1","","20.02","g-ZTF","2019-09-06 10:04:47","ZTF_AMPEL_COMPLETE","",""
"44915","AT 2019qai","18:33:44.850","-22:59:59.17","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eaw","Gaia - Gaia-photometric","","1","1","","18.44","G-Gaia","2019-09-11 04:40:48","Gaia_Bot1","",""
"44916","AT 2019qaj","03:39:53.092","+24:57:26.12","","","","","ZTF","","ZTF","ZTF19abypphv","P48 - ZTF-Cam","","1","1","","19.1","g-ZTF","2019-09-12 11:32:59","ZTF_AMPEL_NEW","",""
"44917","AT 2019qak","04:13:30.941","+32:49:22.97","","","","","ALeRCE","","ALeRCE","ZTF19abyqliz","P48 - ZTF-Cam","","1","1","","20.0871","r-ZTF","2019-09-12 12:25:06","ALeRCE","",""
"44918","AT 2019qal","18:50:34.270","-23:54:49.54","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eaz","Gaia - Gaia-photometric","","1","1","","18.22","G-Gaia","2019-09-10 14:51:21","Gaia_Bot1","",""
"44919","AT 2019qam","03:31:59.110","-26:04:33.53","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eba","Gaia - Gaia-photometric","","1","1","","18.14","G-Gaia","2019-09-11 07:00:28","Gaia_Bot1","",""
"44920","AT 2019qan","18:22:14.740","-16:54:46.94","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebc","Gaia - Gaia-photometric","","1","1","","16.55","G-Gaia","2019-09-10 15:00:00","Gaia_Bot1","",""
"44921","AT 2019qao","21:15:05.740","-45:59:23.17","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebd","Gaia - Gaia-photometric","","1","1","","14.93","G-Gaia","2019-09-11 08:16:47","Gaia_Bot1","",""
"44922","AT 2019qap","18:37:19.320","-21:29:58.16","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebe","Gaia - Gaia-photometric","","1","1","","17.45","G-Gaia","2019-09-10 16:40:47","Gaia_Bot1","",""
"44923","AT 2019qaq","18:30:43.270","-24:01:09.05","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebf","Gaia - Gaia-photometric","","1","1","","10.5","G-Gaia","2019-09-11 14:54:14","Gaia_Bot1","",""
"44924","SN 2019qar","21:35:46.010","-63:54:16.03","SN Ib-pec","0.01","NGC7083","","DLT40","DLT40","DLT40","DLT19l","Other - Other","Gemini-S - GMOS-S","1","1","","17.5","Clear-","2019-09-12 16:33:41","DLT40_bot1","",""
"44925","AT 2019qas","18:20:00.920","-15:00:29.27","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebg","Gaia - Gaia-photometric","","1","1","","16.54","G-Gaia","2019-09-10 09:01:26","Gaia_Bot1","",""
"44926","AT 2019qat","07:49:50.760","+37:25:11.86","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebh","Gaia - Gaia-photometric","","1","1","","18.96","G-Gaia","2019-09-11 05:25:26","Gaia_Bot1","",""
"44927","AT 2019qau","00:37:58.406","+08:14:53.41","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fbl","PS1 - GPC1","","1","1","","20.43","w-PS1","2019-08-31 13:43:40","PS1_Bot1","",""
"44928","AT 2019qav","16:48:12.896","+48:04:50.04","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fbn","PS1 - GPC1","","1","1","","19.5","i-Sloan","2019-09-11 06:59:02","PS1_Bot1","",""
"44929","AT 2019qaw","23:08:31.836","-05:15:34.98","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fbq","PS1 - GPC1","","1","1","","21.28","w-PS1","2019-09-06 10:56:38","PS1_Bot1","",""
"44930","AT 2019qax","14:40:21.481","+14:11:25.93","","","","","ZTF","","ZTF","ZTF19aambzmf","P48 - ZTF-Cam","","1","1","","20.25","g-ZTF","2019-03-01 11:34:04","ZTF_Bot1","",""
"44931","AT 2019qay","18:08:49.010","-21:37:00.48","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebj","Gaia - Gaia-photometric","","1","1","","11.03","G-Gaia","2019-09-12 03:00:00","Gaia_Bot1","",""
"44932","AT 2019qaz","19:25:13.990","-35:00:18.11","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebk","Gaia - Gaia-photometric","","1","1","","18.76","G-Gaia","2019-09-11 16:26:24","Gaia_Bot1","",""
"44933","AT 2019qba","15:37:44.700","+22:25:36.48","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebl","Gaia - Gaia-photometric","","1","1","","18.96","G-Gaia","2019-09-11 15:50:24","Gaia_Bot1","",""
"44934","AT 2019qbb","05:53:05.170","+18:22:10.49","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebm","Gaia - Gaia-photometric","","1","1","","16.9","G-Gaia","2019-09-12 06:01:26","Gaia_Bot1","",""
"44935","AT 2019qbc","05:02:22.880","+02:49:51.13","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebn","Gaia - Gaia-photometric","","1","1","","18.65","G-Gaia","2019-09-12 00:23:02","Gaia_Bot1","",""
"44936","AT 2019qbd","01:14:40.650","-46:10:28.06","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebo","Gaia - Gaia-photometric","","1","1","","17.65","G-Gaia","2019-09-10 19:36:28","Gaia_Bot1","",""
"44937","AT 2019qbe","14:47:28.200","+33:55:36.73","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebp","Gaia - Gaia-photometric","","1","1","","18.18","G-Gaia","2019-09-11 10:04:48","Gaia_Bot1","",""
"44938","AT 2019qbf","07:03:27.610","+27:13:53.94","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebq","Gaia - Gaia-photometric","","1","1","","18.3","G-Gaia","2019-09-10 17:39:50","Gaia_Bot1","",""
"44939","AT 2019qbg","03:54:27.830","-23:19:35.51","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebr","Gaia - Gaia-photometric","","1","1","","18.45","G-Gaia","2019-09-10 18:54:43","Gaia_Bot1","",""
"44940","AT 2019qbh","08:30:38.530","+40:47:38.98","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebs","Gaia - Gaia-photometric","","1","1","","18.54","G-Gaia","2019-09-03 17:08:09","Gaia_Bot1","",""
"44941","AT 2019qbi","06:33:32.320","+26:55:59.09","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebu","Gaia - Gaia-photometric","","1","1","","19.61","G-Gaia","2019-09-11 23:47:02","Gaia_Bot1","",""
"44942","AT 2019qbj","06:22:28.710","+24:14:33.25","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebv","Gaia - Gaia-photometric","","1","1","","17.23","G-Gaia","2019-09-11 23:51:21","Gaia_Bot1","",""
"44943","AT 2019qbk","04:24:31.510","-63:30:18.20","","","OGLE-GAL-LMC621.22-177.102-3691.680","","OGLE","","OGLE","","OGLE-1.3m - OGLEIV-Cam","","1","1","","20.803","I-Cousins","2019-09-08 08:27:04","Gromadzki","",""
"44944","AT 2019qbl","01:45:54.253","+05:47:46.25","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fbv","PS1 - GPC1","","1","1","","20.03","w-PS1","2019-09-06 13:16:19","PS1_Bot1","",""
"44945","AT 2019qbm","23:48:54.209","-00:15:27.69","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fbw","PS1 - GPC1","","1","1","","20.28","w-PS1","2019-09-06 11:05:16","PS1_Bot1","",""
"44946","AT 2019qbn","22:24:28.430","-07:07:49.51","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fbx","PS1 - GPC1","","1","1","","20.45","w-PS1","2019-09-06 10:03:21","PS1_Bot1","",""
"44947","AT 2019qbo","01:19:22.541","+03:26:58.89","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fby","PS1 - GPC1","","1","1","","20.88","w-PS1","2019-09-06 13:09:07","PS1_Bot1","",""
"44948","AT 2019qbp","23:52:53.997","+08:54:32.48","","","SDSS J235253.97+085432.5","0.02","ALeRCE","","ALeRCE","ZTF19abyrajk","P48 - ZTF-Cam","","1","1","","18.049","r-ZTF","2019-09-13 03:51:58","ALeRCE","",""
"44949","AT 2019qbq","00:15:15.285","+29:21:46.19","","","CGCG 499-088","0.023503","ALeRCE","","ALeRCE","ZTF19abyqytr","P48 - ZTF-Cam","","1","1","","18.4025","r-ZTF","2019-09-13 03:33:16","ALeRCE","",""
"44950","AT 2019qbr","07:30:45.738","+35:52:12.42","","","SDSS J073045.64+355214.6","0.074","ALeRCE, ZTF","","ALeRCE; ZTF","ZTF19abytufp","P48 - ZTF-Cam","","1","1","","19.432","r-ZTF","2019-09-13 11:19:50","ALeRCE","",""
"44951","AT 2019qbs","14:54:38.009","+69:38:48.24","","","2MASX J14543795+6938486","0.061869","ALeRCE","","ALeRCE","ZTF18aamubvi","P48 - ZTF-Cam","","1","1","","18.4678","r-ZTF","2019-09-13 03:36:05","ALeRCE","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44952","AT 2019qbt","03:40:13.189","-01:09:38.34","","","","","Pan-STARRS1","","Pan-STARRS1","PS19fca","PS1 - GPC1","","1","1","","21.02","w-PS1","2019-09-10 13:39:21","PS1_Bot1","",""
"44953","AT 2019qbu","00:51:09.173","-22:17:40.69","","","","","GRAWITA","","GRAWITA","","Other - Other","","1","1","","21.191","r-Sloan","2019-08-20 03:47:38","yang","",""
"44954","AT 2019qbv","05:14:24.853","-15:33:09.45","","","","","ZTF","","ZTF","ZTF19aalyedp","P48 - ZTF-Cam","","1","1","","17.89","r-ZTF","2019-09-13 11:06:06","ZTF_AMPEL_NEW","",""
"44955","AT 2019qbw","03:42:03.720","-21:14:39.69","","","","","ZTF","","ZTF","ZTF18acwauhy","P48 - ZTF-Cam","","1","1","","16.51","r-ZTF","2019-09-10 12:02:32","ZTF_AMPEL_COMPLETE","",""
"44956","AT 2019qbx","08:12:44.575","+44:23:19.98","","","","","ZTF","","ZTF","ZTF19abyjhpz","P48 - ZTF-Cam","","1","1","","19.67","g-ZTF","2019-09-10 11:44:07","ZTF_AMPEL_NEW","",""
"44957","AT 2019qby","00:44:14.334","-25:07:44.32","","","","","GRAWITA","","GRAWITA","","Other - Other","","1","1","","21.354","r-Sloan","2019-08-16 06:36:00","yang","",""
"44958","AT 2019qbz","00:56:53.980","-27:59:21.37","","","","","GRAWITA","","GRAWITA","","Other - Other","","1","1","","20.889","r-Sloan","2019-08-16 07:10:33","yang","",""
"44959","AT 2019qca","00:45:48.540","-26:49:39.01","","","","","GRAWITA","","GRAWITA","","Other - Other","","1","1","","21.832","r-Sloan","2019-08-22 04:01:55","yang","",""
"44960","AT 2019qcb","00:46:19.062","-26:08:43.19","","","","","GRAWITA","","GRAWITA","","Other - Other","","1","1","","21.598","r-Sloan","2019-08-16 05:31:12","yang","",""
"44961","AT 2019qcc","00:53:49.820","-24:45:49.58","","","","","GRAWITA","","GRAWITA","","Other - Other","","1","1","","21.954","r-Sloan","2019-08-20 04:16:19","yang","",""
"44962","AT 2003mf","15:38:28.369","+04:39:59.23","","","SDSS J153828.16+044000.9","0.108992","None","","","","Sloan - SDSS-Spec","","1","1","","18.5","r-Sloan","2003-04-28 09:26:26","Nowell","",""
"44963","AT 2019qcd","05:32:38.199","-00:09:48.69","","","","","ZTF","","ZTF","ZTF18acrumgo","P48 - ZTF-Cam","","1","1","","18.76","g-ZTF","2019-09-13 12:05:41","ZTF_AMPEL_COMPLETE","",""
"44964","AT 2019qce","19:33:02.631","+43:13:17.13","","","","","ATLAS, ZTF","","ATLAS; ZTF","ATLAS19vbj","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.534","orange-ATLAS","2019-09-14 09:15:50","ATLAS_Bot1","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44965","AT 2019qcf","21:20:12.517","+38:00:28.60","","","","","ATLAS, ZTF","","ATLAS; ZTF","ATLAS19vbk","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","16.377","orange-ATLAS","2019-09-14 10:32:09","ATLAS_Bot1","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44966","AT 2019qcg","00:42:42.310","+41:17:45.60","","","M31","","XOSS","","XOSS","XM15MZ","Other - Other","","1","1","","16.7","Clear-","2019-09-14 15:52:14","Zhang","",""
"44967","AT 2019qch","18:29:13.795","+41:02:32.56","","","GALEXASC J182913.97+410227.7","","ALeRCE","","ALeRCE","ZTF19abyuzch","P48 - ZTF-Cam","","1","1","","19.8719","r-ZTF","2019-09-14 06:26:41","ALeRCE","",""
"44968","AT 2019qci","03:03:28.612","+09:29:16.27","","","","","ALeRCE","","ALeRCE","ZTF19abywtbb","P48 - ZTF-Cam","","1","1","","19.1667","r-ZTF","2019-09-14 11:30:01","ALeRCE","",""
"44969","AT 2019qcj","07:14:47.169","+04:54:24.57","","","","","ZTF","","ZTF","ZTF19abyjjxp","P48 - ZTF-Cam","","1","1","","18.24","g-ZTF","2019-09-10 11:49:55","ZTF_Bot1","",""
"44970","AT 2019qck","18:24:34.290","+58:13:38.75","","","","","ZTF","","ZTF","ZTF19abynjou","P48 - ZTF-Cam","","1","1","","18.94","g-ZTF","2019-09-09 06:53:16","ZTF_TESS","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44971","AT 2019qcl","02:25:11.574","+80:25:21.21","","","","","ZTF","","ZTF","ZTF19abydagb","P48 - ZTF-Cam","","1","1","","18.01","g-ZTF","2019-09-09 10:27:50","ZTF_Bot1","",""
"44972","AT 2019qcm","21:40:28.071","+37:24:29.97","","","","","ZTF","","ZTF","ZTF19abylcik","P48 - ZTF-Cam","","1","1","","18.36","r-ZTF","2019-09-12 03:53:16","ZTF_Bot1","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44973","AT 2019qcn","05:16:10.831","+58:07:04.92","","","","","ZTF","","ZTF","ZTF19abypmqz","P48 - ZTF-Cam","","1","1","","18.94","g-ZTF","2019-09-12 11:22:33","ZTF_Bot1","",""
"44974","AT 2019qco","19:24:48.438","+34:37:04.95","","","","","ZTF","","ZTF","ZTF19abxqycj","P48 - ZTF-Cam","","1","1","","18.38","r-ZTF","2019-09-07 05:38:24","ZTF_Bot1","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44975","AT 2019qcp","02:46:30.168","-27:04:11.68","","","","","ZTF","","ZTF","ZTF19abucujw","P48 - ZTF-Cam","","1","1","","19.48","g-ZTF","2019-08-28 11:31:12","ZTF_Bot1","",""
"44976","AT 2019qcq","01:38:07.905","-01:55:17.55","","","","","ZTF","","ZTF","ZTF18abqvpaz","P48 - ZTF-Cam","","1","1","","19.64","g-ZTF","2019-09-07 10:58:04","ZTF_Bot1","",""
"44977","AT 2019qcr","19:04:35.453","-12:19:13.09","","","","","ZTF","","ZTF","ZTF19abykddm","P48 - ZTF-Cam","","1","1","","17.26","g-ZTF","2019-09-11 03:31:40","ZTF_Bot1","",""
"44978","AT 2019qcs","19:16:02.589","-11:14:25.90","","","","","ZTF","","ZTF","ZTF19abykdee","P48 - ZTF-Cam","","1","1","","18.5","g-ZTF","2019-09-11 03:31:40","ZTF_Bot1","",""
"44979","AT 2019qct","07:19:24.092","+29:23:41.88","","","","","ZTF","","ZTF","ZTF18aaapjfq","P48 - ZTF-Cam","","1","1","","17.69","r-ZTF","2019-08-28 12:07:12","ZTF_Bot1","",""
"44980","AT 2019qcu","19:58:11.963","+66:24:11.16","","","","","ZTF","","ZTF","ZTF19abyamdo","P48 - ZTF-Cam","","1","1","","19.54","r-ZTF","2019-09-14 03:48:38","ZTF_AMPEL_NEW","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44981","AT 2019qcv","18:05:31.586","+11:23:31.50","","","","","ZTF","","ZTF","ZTF19abyndix","P48 - ZTF-Cam","","1","1","","18.8","g-ZTF","2019-09-12 03:07:50","ZTF_AMPEL_NEW","",""
"44982","AT 2019qcw","16:52:07.096","+63:15:15.06","","","","","ZTF","","ZTF","ZTF19abxqgqk","P48 - ZTF-Cam","","1","1","","19.41","g-ZTF","2019-09-12 04:22:15","ZTF_AMPEL_COMPLETE","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44983","AT 2019qcx","18:38:50.190","-29:28:15.17","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebw","Gaia - Gaia-photometric","","1","1","","18.25","G-Gaia","2019-09-12 08:49:55","Gaia_Bot1","",""
"44984","AT 2019qcy","18:42:41.800","-31:21:31.79","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebx","Gaia - Gaia-photometric","","1","1","","17.31","G-Gaia","2019-09-12 14:48:28","Gaia_Bot1","",""
"44985","AT 2019qcz","18:00:35.760","-24:22:23.99","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ebz","Gaia - Gaia-photometric","","1","1","","18.7","G-Gaia","2019-08-21 14:19:40","Gaia_Bot1","",""
"44986","AT 2019qda","18:08:48.490","-24:52:57.14","","","","","GaiaAlerts","","GaiaAlerts","Gaia19eca","Gaia - Gaia-photometric","","1","1","","12.72","G-Gaia","2019-08-22 02:19:40","Gaia_Bot1","",""
"44987","AT 2019qdb","18:23:03.590","-28:35:43.80","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ecb","Gaia - Gaia-photometric","","1","1","","16.61","G-Gaia","2019-08-23 14:19:40","Gaia_Bot1","",""
"44988","AT 2019qdc","06:21:23.440","+27:52:16.03","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ecc","Gaia - Gaia-photometric","","1","1","","17.88","G-Gaia","2019-09-12 17:49:55","Gaia_Bot1","",""
"44989","AT 2019qdd","17:23:07.190","-12:48:09.86","","","","","GaiaAlerts","","GaiaAlerts","Gaia19ecd","Gaia - Gaia-photometric","","1","1","","13.69","G-Gaia","2019-09-12 15:11:31","Gaia_Bot1","",""
"44990","AT 2019qde","04:27:11.772","+70:06:08.62","","","","","ZTF","","ZTF","ZTF19abypmjb","P48 - ZTF-Cam","","1","1","","19.55","g-ZTF","2019-09-12 11:20:40","ZTF_AMPEL_NEW","",""
"44991","AT 2019qdf","06:56:47.708","+41:56:45.16","","","","","ZTF","","ZTF","ZTF19abydqio","P48 - ZTF-Cam","","1","1","","20.07","g-ZTF","2019-09-09 11:20:54","ZTF_AMPEL_COMPLETE","",""
"44992","AT 2019qdg","06:31:23.828","+59:02:37.88","","","","","ZTF","","ZTF","ZTF19abydpyf","P48 - ZTF-Cam","","1","1","","20.07","g-ZTF","2019-09-09 11:17:37","ZTF_AMPEL_COMPLETE","",""
"44993","AT 2019qdh","17:12:12.847","+63:49:14.86","","","2MASS J17121284+6349144","0.087","ALeRCE","","ALeRCE","ZTF19abxwkty","P48 - ZTF-Cam","","1","1","","19.7759","r-ZTF","2019-09-15 03:39:45","ALeRCE","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44994","AT 2019qdi","18:08:04.748","+69:52:56.78","","","","","ALeRCE","","ALeRCE","ZTF19abyxihe","P48 - ZTF-Cam","","1","1","","19.7777","r-ZTF","2019-09-15 03:40:24","ALeRCE","","TESS-active sector/s (14,15);TESS-Sector14;TESS-Sector15"
"44995","AT 2019qdj","04:24:21.363","+77:56:41.76","","","GALEXASC J042421.57+775643.5","","ALeRCE","","ALeRCE","ZTF19abyzuos","P48 - ZTF-Cam","","1","1","","19.7301","r-ZTF","2019-09-15 10:51:57","ALeRCE","",""
